year,month,rank,net_worth,full_name,age,gender,country_of_citizenship,city_of_residence,business_category,self_made,wealth_status
2023,4,276,7.8 ,Yao Liangsong,58.0,Male,China,Guangzhou,Manufacturing,True,Decreased
2023,4,276,7.8 ,Zhang Congyuan,75.0,Male,Taiwan,Taoyuan,Fashion & Retail,True,Decreased
2023,4,282,7.7 ,Jean-Michel Besnier,55.0,Male,France,Laval,Food & Beverage,False,Decreased
2023,4,282,7.7 ,Marie Besnier Beauvalot,42.0,Female,France,Laval,Food & Beverage,False,Decreased
2023,4,282,7.7 ,David Geffen,80.0,Male,United States,Beverly Hills,Media & Entertainment,True,Decreased
2023,4,282,7.7 ,Robin Li,54.0,Male,China,Beijing,Technology,True,Increased
2023,4,282,7.7 ,Liu Yonghao & family,71.0,Male,China,Chengdu,Service,True,Decreased
2023,4,282,7.7 ,Henry Samueli,68.0,Male,United States,Newport Beach,Technology,True,Increased
2023,4,282,7.7 ,Reinhold Schmieding,68.0,Male,United States,Naples,Healthcare,True,Increased
2023,4,282,7.7 ,Ivar Tollefsen,61.0,Male,Norway,Oslo,Real Estate,True,Increased
2023,4,290,7.6 ,Cao Renxian,54.0,Male,China,Hefei,Energy,True,Decreased
2023,4,290,7.6 ,Hasmukh Chudgar & family,89.0,Male,India,Ahmedabad,Healthcare,True,Increased
2023,4,290,7.6 ,Andrew Currie,67.0,Male,United Kingdom,London,Manufacturing,True,Increased
2023,4,290,7.6 ,Joe Gebbia,41.0,Male,United States,Austin,Technology,True,Decreased
2023,4,290,7.6 ,Philip Ng,64.0,Male,Singapore,Singapore,Real Estate,False,
2023,4,290,7.6 ,John Reece,66.0,Male,United Kingdom,London,Manufacturing,True,Increased
2023,4,290,7.6 ,Leonard Stern,85.0,Male,United States,New York,Real Estate,False,Increased
2023,4,290,7.6 ,Joseph Tsai,59.0,Male,Canada,Hong Kong,Technology,True,Decreased
2023,4,290,7.6 ,Zhong Huijuan,62.0,Female,China,Shanghai,Healthcare,True,Decreased
2023,4,299,7.5 ,Arthur Blank,80.0,Male,United States,Atlanta,Sports,True,Increased
2023,4,299,7.5 ,Charles Butt,85.0,Male,United States,San Antonio,Fashion & Retail,False,Returned to List
2023,4,299,7.5 ,Ding Shijia,59.0,Male,China,Quanzhou,Fashion & Retail,True,Decreased
2023,4,299,7.5 ,"Paul Tudor Jones, II.",68.0,Male,United States,Palm Beach,Finance & Investments,True,Increased
2023,4,299,7.5 ,Henry Kravis,79.0,Male,United States,New York,Finance & Investments,True,Decreased
2023,4,299,7.5 ,Zhang Yong,52.0,Male,Singapore,Singapore,Food & Beverage,True,Increased
2023,4,305,7.4 ,James Goodnight,80.0,Male,United States,Cary,Technology,True,Increased
2023,4,305,7.4 ,Sri Prakash Lohia,70.0,Male,Indonesia,London,Manufacturing,False,Increased
2023,4,305,7.4 ,Ma Jianrong & family,59.0,Male,China,Ningbo,Fashion & Retail,True,Decreased
2023,4,305,7.4 ,Robert Ng,71.0,Male,Singapore,Singapore,Real Estate,False,
2023,4,305,7.4 ,Steven Rales,72.0,Male,United States,Santa Barbara,Manufacturing,True,Decreased
2023,4,305,7.4 ,Nassef Sawiris,62.0,Male,Egypt,Cairo,Construction & Engineering,False,Decreased
2023,4,305,7.4 ,Harry Stine,81.0,Male,United States,Adel,Food & Beverage,True,Increased
2023,4,312,7.3 ,Benu Gopal Bangur,91.0,Male,India,Kolkata,Manufacturing,False,Increased
2023,4,312,7.3 ,Iskander Makhmudov,59.0,Male,Russia,Moscow,Metals & Mining,True,Increased
2023,4,312,7.3 ,Anders Holch Povlsen,50.0,Male,Denmark,Aarhus,Fashion & Retail,False,Decreased
2023,4,312,7.3 ,Enrique Razon Jr.,63.0,Male,Philippines,Manila,Logistics,False,Increased
2023,4,312,7.3 ,Wang Laichun,55.0,Female,China,Shenzhen,Technology,True,Decreased
2023,4,317,7.2 ,Arthur Dantchik,65.0,Male,United States,Gladwyne,Finance & Investments,True,
2023,4,317,7.2 ,Terry Gou,72.0,Male,Taiwan,Taipei,Technology,True,Increased
2023,4,317,7.2 ,Jeff Greene,68.0,Male,United States,Palm Beach,Real Estate,True,Increased
2023,4,317,7.2 ,Don Hankey,79.0,Male,United States,Malibu,Finance & Investments,True,Increased
2023,4,317,7.2 ,Richard Kinder,78.0,Male,United States,Houston,Energy,True,Decreased
2023,4,317,7.2 ,Guillaume Pousaz,41.0,Male,Switzerland,Dubai,Finance & Investments,True,Decreased
2023,4,317,7.2 ,Takahisa Takahara,61.0,Male,Japan,Tokyo,Fashion & Retail,False,Increased
2023,4,317,7.2 ,Zong Qinghou,77.0,Male,China,Hangzhou,Food & Beverage,True,Decreased
2023,4,325,7.1 ,Judy Faulkner,79.0,Female,United States,Madison,Technology,True,Increased
2023,4,325,7.1 ,Johann Graf,76.0,Male,Austria,Vienna,Gambling & Casinos,True,Increased
2023,4,325,7.1 ,Tamara Gustavson,61.0,Female,United States,Lexington,Service,False,Decreased
2023,4,325,7.1 ,Liang Wengen,66.0,Male,China,Changsha,Manufacturing,True,Decreased
2023,4,325,7.1 ,Frederik Paulsen,72.0,Male,Sweden,Lausanne,Healthcare,False,Decreased
2023,4,325,7.1 ,Wee Cho Yaw,94.0,Male,Singapore,Singapore,Finance & Investments,False,Decreased
2023,4,325,7.1 ,Zhang Hejun,71.0,Male,China,Ningbo,Manufacturing,True,Increased
2023,4,332,7.0 ,Marc Benioff,58.0,Male,United States,San Francisco,Technology,True,Decreased
2023,4,332,7.0 ,Dmitri Bukhman,37.0,Male,Israel,London,Media & Entertainment,True,Decreased
2023,4,332,7.0 ,Igor Bukhman,41.0,Male,Israel,London,Media & Entertainment,True,Decreased
2023,4,332,7.0 ,Jack Dangermond,77.0,Male,United States,Redlands,Technology,True,Increased
2023,4,332,7.0 ,Ashwin Dani & family,80.0,Male,India,Mumbai,Manufacturing,False,Decreased
2023,4,332,7.0 ,Ralph Lauren,83.0,Male,United States,New York,Fashion & Retail,True,Increased
2023,4,332,7.0 ,Law Kar Po,74.0,Male,Hong Kong,Hong Kong,Real Estate,False,Increased
2023,4,332,7.0 ,Rohiqa Cyrus Mistry,55.0,Female,India,Mumbai,Diversified,False,
2023,4,332,7.0 ,Shapoor Mistry,58.0,Male,Ireland,Mumbai,Diversified,False,
2023,4,332,7.0 ,J. Christopher Reyes,69.0,Male,United States,Hobe Sound,Food & Beverage,True,Decreased
2023,4,332,7.0 ,Jude Reyes,67.0,Male,United States,Palm Beach,Food & Beverage,True,Decreased
2023,4,332,7.0 ,Don Vultaggio & family,71.0,Male,United States,Port Washington,Food & Beverage,True,Increased
2023,4,344,6.9 ,Alejandro Bailleres Gual & family,62.0,Male,Mexico,,Diversified,False,Increased
2023,4,344,6.9 ,Edythe Broad & family,87.0,Female,United States,Los Angeles,Diversified,False,Remained Even
2023,4,344,6.9 ,Pauline MacMillan Keinath,89.0,Female,United States,St. Louis,Food & Beverage,False,Decreased
2023,4,344,6.9 ,Philippe Laffont,55.0,Male,United States,New York,Finance & Investments,True,Increased
2023,4,344,6.9 ,Liu Jincheng & family,58.0,Male,China,Huizhou,Technology,True,Decreased
2023,4,344,6.9 ,Igor Olenicoff,80.0,Male,United States,Lighthouse Point,Real Estate,True,Increased
2023,4,344,6.9 ,Sandra Ortega Mera,54.0,Female,Spain,La Coruna,Fashion & Retail,False,Increased
2023,4,344,6.9 ,Ronda Stryker,68.0,Female,United States,Portage,Healthcare,False,Increased
2023,4,352,6.8 ,Dannine Avara,59.0,Female,United States,Houston,Energy,False,Increased
2023,4,352,6.8 ,Silvio Berlusconi & family,86.0,Male,Italy,Milan,Diversified,True,Decreased
2023,4,352,6.8 ,Denise Coates,55.0,Female,United Kingdom,Stoke-on-Trent,Gambling & Casinos,True,Increased
2023,4,352,6.8 ,Scott Duncan,40.0,Male,United States,Houston,Energy,False,Increased
2023,4,352,6.8 ,Milane Frantz,53.0,Female,United States,Houston,Energy,False,Increased
2023,4,352,6.8 ,"Edward Johnson, IV.",58.0,Male,United States,Boston,Finance & Investments,False,Increased
2023,4,352,6.8 ,Yuri Milner,61.0,Male,Israel,Los Altos,Finance & Investments,True,Decreased
2023,4,352,6.8 ,Gordon Moore,94.0,Male,United States,Woodside,Technology,True,Decreased
2023,4,352,6.8 ,John Overdeck,53.0,Male,United States,Millburn,Finance & Investments,True,Increased
2023,4,352,6.8 ,David Siegel,61.0,Male,United States,Scarsdale,Finance & Investments,True,Increased
2023,4,352,6.8 ,Viktor Vekselberg,65.0,Male,Russia,Moscow,Diversified,True,Increased
2023,4,352,6.8 ,Wang Laisheng,58.0,Male,China,Shenzhen,Technology,True,Decreased
2023,4,352,6.8 ,Randa Duncan Williams,61.0,Female,United States,Houston,Energy,False,Increased
2023,4,365,6.7 ,Ken Fisher,72.0,Male,United States,Dallas,Finance & Investments,True,Increased
2023,4,365,6.7 ,Christopher Hohn,56.0,Male,United Kingdom,London,Finance & Investments,True,Decreased
2023,4,365,6.7 ,Kjeld Kirk Kristiansen,75.0,Male,Denmark,Billund,Manufacturing,False,Decreased
2023,4,365,6.7 ,Sofie Kirk Kristiansen,47.0,Female,Denmark,Billund,Manufacturing,False,Decreased
2023,4,365,6.7 ,Thomas Kirk Kristiansen,44.0,Male,Denmark,Billund,Manufacturing,False,Decreased
2023,4,365,6.7 ,Massimiliana Landini Aleotti & family,80.0,Female,Italy,Fiesole,Healthcare,False,Increased
2023,4,365,6.7 ,Li Ping,55.0,Male,Hong Kong,Ningde,Automotive,True,Decreased
2023,4,365,6.7 ,Lin Jianhua,60.0,Male,China,Hangzhou,Manufacturing,True,
2023,4,365,6.7 ,Magdalena Martullo-Blocher,54.0,Female,Switzerland,Feldmeilen,Manufacturing,False,Decreased
2023,4,365,6.7 ,Xavier Niel,55.0,Male,France,Paris,Telecom,True,Decreased
2023,4,365,6.7 ,Terrence Pegula,72.0,Male,United States,Boca Raton,Energy,True,Increased
2023,4,365,6.7 ,"Edward Roski, Jr.",84.0,Male,United States,Los Angeles,Real Estate,False,Increased
2023,4,365,6.7 ,John A. Sobrato & family,83.0,Male,United States,Atherton,Real Estate,True,Increased
2023,4,365,6.7 ,George Soros,92.0,Male,United States,Katonah,Finance & Investments,True,Decreased
2023,4,365,6.7 ,David Sun,71.0,Male,United States,Irvine,Technology,True,Increased
2023,4,365,6.7 ,Agnete Kirk Thinggaard,39.0,Female,Denmark,Billund,Manufacturing,False,Decreased
2023,4,365,6.7 ,John Tu,81.0,Male,United States,Rolling Hills,Technology,True,Increased
2023,4,365,6.7 ,Xu Shihui,65.0,Male,China,Quanzhou,Food & Beverage,True,Decreased
2023,4,383,6.6 ,Rahel Blocher,47.0,Female,Switzerland,Wilen bei Wollerau,Manufacturing,False,Decreased
2023,4,383,6.6 ,Bubba Cathy,68.0,Male,United States,Atlanta,Food & Beverage,False,Increased
2023,4,383,6.6 ,Dan Cathy,70.0,Male,United States,Atlanta,Food & Beverage,False,Increased
2023,4,383,6.6 ,Trudy Cathy White,67.0,Female,United States,Hampton,Food & Beverage,False,Increased
2023,4,383,6.6 ,Bruce Kovner,78.0,Male,United States,New York,Finance & Investments,True,Increased
2023,4,383,6.6 ,"Henry Nicholas, III.",63.0,Male,United States,Newport Coast,Technology,True,Increased
2023,4,383,6.6 ,Nadia Thiele,47.0,Female,Germany,Munich,Finance & Investments,False,Increased
2023,4,390,6.5 ,David Bonderman,80.0,Male,United States,Fort Worth,Finance & Investments,True,Increased
2023,4,390,6.5 ,Melinda French Gates,58.0,Female,United States,Medina,Technology,False,Increased
2023,4,390,6.5 ,Nathan Kirsh,91.0,Male,Eswatini (Swaziland),Ezulwini,Fashion & Retail,True,Increased
2023,4,390,6.5 ,Annette Lerner & family,93.0,Female,United States,Chevy Chase,Real Estate,False,
2023,4,390,6.5 ,David Reuben,84.0,Male,United Kingdom,London,Real Estate,True,Decreased
2023,4,390,6.5 ,Simon Reuben,81.0,Male,United Kingdom,Monaco,Diversified,True,Decreased
2023,4,390,6.5 ,Radovan Vitek,51.0,Male,Czech Republic,Crans Montana,Real Estate,True,Increased
2023,4,397,6.4 ,Carl Bennet,71.0,Male,Sweden,Gothenberg,Finance & Investments,True,Decreased
2023,4,397,6.4 ,Stephen Bisciotti,62.0,Male,United States,Hobe Sound,Sports,True,Increased
2023,4,397,6.4 ,Stanley Druckenmiller,69.0,Male,United States,New York,Finance & Investments,True,Decreased
2023,4,397,6.4 ,Jian Jun,59.0,Female,China,Beijing,Healthcare,True,Increased
2023,4,397,6.4 ,Alexei Kuzmichev,60.0,Male,Russia,Paris,Energy,True,Increased
2023,4,397,6.4 ,Dmitry Rybolovlev & family,56.0,Male,Russia,Monaco,Manufacturing,True,Decreased
2023,4,397,6.4 ,Luis Carlos Sarmiento,90.0,Male,Colombia,Bogota,Finance & Investments,True,Decreased
2023,4,397,6.4 ,Dennis Washington,88.0,Male,United States,Missoula,Logistics,True,Decreased
2023,4,405,6.3 ,Anthony Bamford & family,77.0,Male,United Kingdom,Gloucestershire,Construction & Engineering,False,Increased
2023,4,405,6.3 ,Gao Jifan & family,58.0,Male,China,Changzhou,Energy,True,Decreased
2023,4,405,6.3 ,John Grayken,66.0,Male,Ireland,London,Finance & Investments,True,Decreased
2023,4,405,6.3 ,Alain Merieux & family,85.0,Male,France,Lyon,Healthcare,False,Decreased
2023,4,405,6.3 ,Wang Yusuo & family,59.0,Male,China,Langfang,Energy,True,Increased
2023,4,405,6.3 ,Stef Wertheimer & family,96.0,Male,Israel,Tel Aviv,Manufacturing,True,Increased
2023,4,411,6.2 ,Maria Asuncion Aramburuzabala & family,59.0,Female,Mexico,Mexico City,Food & Beverage,False,Remained Even
2023,4,411,6.2 ,Gustaf Douglas,85.0,Male,Sweden,Stockholm,Diversified,True,Decreased
2023,4,411,6.2 ,Frits Goldschmeding,89.0,Male,Netherlands,Amsterdam,Service,True,Increased
2023,4,411,6.2 ,Lin Muqin & family,59.0,Male,China,Shenzhen,Food & Beverage,True,Increased
2023,4,411,6.2 ,Ruan Liping,59.0,Male,Hong Kong,Ningbo,Manufacturing,True,Increased
2023,4,411,6.2 ,Ruan Xueping,51.0,Male,Hong Kong,Ningbo,Manufacturing,True,Increased
2023,4,411,6.2 ,Michal Solowow,60.0,Male,Poland,Kielce,Finance & Investments,True,Remained Even
2023,4,418,6.1 ,Mike Adenuga,69.0,Male,Nigeria,Lagos,Diversified,True,Decreased
2023,4,418,6.1 ,Tom Gores,58.0,Male,United States,Beverly Hills,Finance & Investments,True,Increased
2023,4,418,6.1 ,Michael Herz,79.0,Male,Germany,Hamburg,Fashion & Retail,False,Increased
2023,4,418,6.1 ,Wolfgang Herz,72.0,Male,Germany,Hamburg,Fashion & Retail,False,Increased
2023,4,418,6.1 ,Michael Kadoorie,81.0,Male,Hong Kong,Hong Kong,Energy,False,Decreased
2023,4,418,6.1 ,Sunil Mittal,65.0,Male,India,,Telecom,True,
2023,4,418,6.1 ,Zhou Qunfei,53.0,Female,Hong Kong,Hong Kong,Technology,True,Decreased
2023,4,425,6.0 ,Alexander Abramov,64.0,Male,Russia,Moscow,Metals & Mining,True,Increased
2023,4,425,6.0 ,Rene Benko,46.0,Male,Austria,,Real Estate,True,Increased
2023,4,425,6.0 ,Neil Bluhm,85.0,Male,United States,Chicago,Real Estate,True,Increased
2023,4,425,6.0 ,Alain Bouchard,74.0,Male,Canada,Montreal,Fashion & Retail,True,Increased
2023,4,425,6.0 ,Jay Chaudhry,63.0,Male,United States,Reno,Technology,True,Decreased
2023,4,425,6.0 ,Gopikishan Damani,65.0,Male,India,Mumbai,Fashion & Retail,True,Decreased
2023,4,425,6.0 ,Sumet Jiaravanon,88.0,Male,Thailand,Bangkok,Diversified,False,Increased
2023,4,425,6.0 ,Joe Lewis,86.0,Male,United Kingdom,Albany,Finance & Investments,True,Increased
2023,4,425,6.0 ,Frank Lowy,92.0,Male,Australia,Tel Aviv,Finance & Investments,True,Decreased
2023,4,425,6.0 ,Michael Milken,76.0,Male,United States,Los Angeles,Finance & Investments,True,Increased
2023,4,425,6.0 ,David Steward,71.0,Male,United States,St. Louis,Technology,True,Increased
2023,4,425,6.0 ,Les Wexner & family,85.0,Male,United States,New Albany,Fashion & Retail,True,Increased
2023,4,437,5.9 ,Cai Kui,60.0,Male,China,Chengdu,Real Estate,True,Decreased
2023,4,437,5.9 ,Jaran Chiaravanont,93.0,Male,Thailand,Bangkok,Diversified,False,Increased
2023,4,437,5.9 ,Andreas Halvorsen,61.0,Male,Norway,Darien,Finance & Investments,True,Decreased
2023,4,437,5.9 ,Antony Ressler,62.0,Male,United States,Los Angeles,Finance & Investments,True,Increased
2023,4,437,5.9 ,Tsai Eng-meng,66.0,Male,Taiwan,Shanghai,Food & Beverage,False,Decreased
2023,4,442,5.8 ,Josh Harris,58.0,Male,United States,Miami,Finance & Investments,True,Remained Even
2023,4,442,5.8 ,Niels Peter Louis-Hansen,75.0,Male,Denmark,Humlebaek,Healthcare,False,Decreased
2023,4,442,5.8 ,Patrick Soon-Shiong,70.0,Male,United States,Los Angeles,Healthcare,True,Decreased
2023,4,445,5.7 ,Rinat Akhmetov,56.0,Male,Ukraine,Donetsk,Metals & Mining,True,Increased
2023,4,445,5.7 ,John Brown,88.0,Male,United States,Atlanta,Healthcare,True,Increased
2023,4,445,5.7 ,Clive Calder,76.0,Male,United Kingdom,Grand Cayman,Media & Entertainment,True,Remained Even
2023,4,445,5.7 ,Arthur Irving,93.0,Male,Canada,Saint John,Energy,False,Increased
2023,4,445,5.7 ,Fredrik Lundberg,71.0,Male,Sweden,Stockholm,Real Estate,False,Decreased
2023,4,445,5.7 ,Thomas Schmidheiny,77.0,Male,Switzerland,Jona,Construction & Engineering,False,Increased
2023,4,445,5.7 ,Helmut Sohmen,83.0,Male,Austria,Hong Kong,Logistics,False,Increased
2023,4,445,5.7 ,Daniel Ziff,51.0,Male,United States,New York,Finance & Investments,False,Increased
2023,4,445,5.7 ,Dirk Ziff,59.0,Male,United States,North Palm Beach,Finance & Investments,False,Increased
2023,4,445,5.7 ,Robert Ziff,56.0,Male,United States,New York,Finance & Investments,False,Increased
2023,4,455,5.6 ,Maria Angelicoussis,41.0,Female,Greece,,Logistics,False,
2023,4,455,5.6 ,Ray Lee Hunt,79.0,Male,United States,Dallas,Energy,False,Decreased
2023,4,455,5.6 ,Lai Meisong,52.0,Male,China,Shanghai,Logistics,True,Increased
2023,4,455,5.6 ,Vikram Lal & family,81.0,Male,India,Delhi,Automotive,False,Increased
2023,4,455,5.6 ,Ken Langone,87.0,Male,United States,Sands Point,Finance & Investments,True,Decreased
2023,4,455,5.6 ,Li Ge,56.0,Male,United States,Shanghai,Healthcare,True,
2023,4,455,5.6 ,Karen Pritzker,65.0,Female,United States,Branford,Finance & Investments,False,Decreased
2023,4,455,5.6 ,Robert Rowling,69.0,Male,United States,Dallas,Service,False,Increased
2023,4,455,5.6 ,Teddy Sagi,51.0,Male,Israel,Tel Aviv,Gambling & Casinos,True,Remained Even
2023,4,455,5.6 ,Seo Jung-jin,65.0,Male,South Korea,Seoul,Healthcare,True,Decreased
2023,4,455,5.6 ,Wu Jianshu,59.0,Male,Hong Kong,Ningbo,Automotive,True,Decreased
2023,4,466,5.5 ,Micky Arison,73.0,Male,United States,Bal Harbour,Service,False,Decreased
2023,4,466,5.5 ,James Chambers,65.0,Male,United States,Palisades,Media & Entertainment,False,Increased
2023,4,466,5.5 ,Pierre Chen,66.0,Male,Taiwan,Taipei,Technology,True,Increased
2023,4,466,5.5 ,John Collison,32.0,Male,Ireland,San Francisco,Technology,True,Decreased
2023,4,466,5.5 ,Patrick Collison,34.0,Male,Ireland,San Francisco,Technology,True,Decreased
2023,4,466,5.5 ,Archie Aldis Emmerson & family,93.0,Male,United States,Redding,Manufacturing,True,Increased
2023,4,466,5.5 ,Piero Ferrari,77.0,Male,Italy,Modena,Automotive,False,Increased
2023,4,466,5.5 ,Dan Friedkin,58.0,Male,United States,Houston,Automotive,False,Increased
2023,4,466,5.5 ,James Irving,95.0,Male,Canada,Saint John,Diversified,False,Increased
2023,4,466,5.5 ,Jiang Weiping & family,68.0,Male,China,Chengdu,Manufacturing,True,Decreased
2023,4,466,5.5 ,Wolfgang Marguerre & family,81.0,Male,Germany,Heidelberg,Healthcare,True,Increased
2023,4,466,5.5 ,Ludwig Merckle,58.0,Male,Germany,Ulm,Finance & Investments,False,Decreased
2023,4,466,5.5 ,Mitchell Rales,66.0,Male,United States,Potomac,Manufacturing,True,Decreased
2023,4,466,5.5 ,Katharine Rayner,78.0,Female,United States,East Hampton,Media & Entertainment,False,Increased
2023,4,466,5.5 ,Jean Salata,57.0,Male,Chile,Hong Kong,Finance & Investments,True,Increased
2023,4,466,5.5 ,Paul Singer,78.0,Male,United States,New York,Finance & Investments,True,Increased
2023,4,466,5.5 ,Sergio Stevanato & family,80.0,Male,Italy,Venice,Healthcare,True,Increased
2023,4,466,5.5 ,Margaretta Taylor,80.0,Female,United States,Southampton,Media & Entertainment,False,Increased
2023,4,466,5.5 ,Richard White,68.0,Male,Australia,Sydney,Technology,True,Increased
2023,4,466,5.5 ,Zhao Yan,56.0,Female,China,Beijing,Diversified,True,Decreased
2023,4,486,5.4 ,Patrizio Bertelli,77.0,Male,Italy,Milan,Fashion & Retail,True,Increased
2023,4,486,5.4 ,Mahendra Choksi & family,81.0,Male,India,Mumbai,Manufacturing,False,Decreased
2023,4,486,5.4 ,Mat Ishbia,43.0,Male,United States,Bloomfield Hills,Finance & Investments,False,Increased
2023,4,486,5.4 ,Leo Koguan,68.0,Male,United States,Singapore,Technology,True,Decreased
2023,4,486,5.4 ,Miao Hangen,58.0,Male,China,Suzhou,Diversified,True,Decreased
2023,4,486,5.4 ,Michael Pieper,77.0,Male,Switzerland,Lucerne,Manufacturing,True,Increased
2023,4,486,5.4 ,Miuccia Prada,73.0,Female,Italy,Milan,Fashion & Retail,False,Increased
2023,4,486,5.4 ,Wolfgang Reimann,70.0,Male,Germany,Passau,Fashion & Retail,False,Decreased
2023,4,486,5.4 ,Matthias Reimann-Andersen,58.0,Male,Germany,Munich,Fashion & Retail,False,Decreased
2023,4,486,5.4 ,Stefan Reimann-Andersen,59.0,Male,Germany,Vienna,Fashion & Retail,False,Decreased
2023,4,486,5.4 ,Renate Reimann-Haas,71.0,Female,Germany,Vienna,Fashion & Retail,False,Decreased
2023,4,497,5.3 ,Todd Boehly,49.0,Male,United States,Darien,Finance & Investments,True,Increased
2023,4,497,5.3 ,Rick Caruso,64.0,Male,United States,Los Angeles,Real Estate,True,Increased
2023,4,497,5.3 ,Ibrahim Erdemoglu,60.0,Male,Turkey,Istanbul,Manufacturing,True,Increased
2023,4,497,5.3 ,Elizabeth Johnson,59.0,Female,United States,Boston,Finance & Investments,False,Increased
2023,4,497,5.3 ,Douglas Leone,65.0,Male,United States,Atherton,Finance & Investments,True,Decreased
2023,4,497,5.3 ,Prajogo Pangestu,78.0,Male,Indonesia,Jakarta,Diversified,False,Decreased
2023,4,497,5.3 ,Thomas Pritzker,72.0,Male,United States,Chicago,Finance & Investments,False,Increased
2023,4,497,5.3 ,Lynda Resnick,80.0,Female,United States,Beverly Hills,Food & Beverage,True,
2023,4,497,5.3 ,Stewart Resnick,86.0,Male,United States,Beverly Hills,Food & Beverage,True,
2023,4,497,5.3 ,Gary Rollins,78.0,Male,United States,Atlanta,Service,False,Remained Even
2023,4,497,5.3 ,Mark Walter,62.0,Male,United States,Chicago,Finance & Investments,True,Increased
2023,4,497,5.3 ,Ronald Wanek,81.0,Male,United States,Saint Petersburg,Manufacturing,True,Decreased
2023,4,497,5.3 ,Erich Wesjohann & family,77.0,Male,Germany,Visbek,Food & Beverage,True,Decreased
2023,4,497,5.3 ,M.A. Yusuff Ali,67.0,Male,India,Abu Dhabi,Fashion & Retail,True,Decreased
2023,4,511,5.2 ,Alexandre Behring,56.0,Male,Brazil,Greenwich,Finance & Investments,True,Increased
2023,4,511,5.2 ,Cheng Xue,53.0,Female,China,Foshan,Food & Beverage,True,Decreased
2023,4,511,5.2 ,Robert Faith,59.0,Male,United States,Charleston,Real Estate,True,
2023,4,511,5.2 ,Gao Dekang & family,71.0,Male,China,Changshu,Fashion & Retail,True,Increased
2023,4,511,5.2 ,Micky Jagtiani,71.0,Male,India,Dubai,Fashion & Retail,False,Increased
2023,4,511,5.2 ,Ananda Krishnan,85.0,Male,Malaysia,Kuala Lumpur,Telecom,True,Decreased
2023,4,511,5.2 ,Barry Lam,73.0,Male,Taiwan,Taipei,Technology,True,Decreased
2023,4,511,5.2 ,"Robert Rich, Jr.",82.0,Male,United States,Islamorada,Food & Beverage,False,Increased
2023,4,511,5.2 ,Mark Scheinberg,49.0,Male,Canada,Isle of Man,Gambling & Casinos,True,Decreased
2023,4,511,5.2 ,Charles Simonyi,74.0,Male,United States,Medina,Technology,True,Decreased
2023,4,511,5.2 ,Ty Warner,78.0,Male,United States,Oak Brook,Real Estate,True,Increased
2023,4,511,5.2 ,Sam Zell,81.0,Male,United States,Chicago,Real Estate,True,Decreased
2023,4,523,5.1 ,Wei Fang,49.0,Male,China,Beijing,Manufacturing,True,Increased
2023,4,523,5.1 ,Rekha Jhunjhunwala,59.0,Female,India,Mumbai,Finance & Investments,False,
2023,4,523,5.1 ,Charles B. Johnson,90.0,Male,United States,Palm Beach,Finance & Investments,False,Remained Even
2023,4,523,5.1 ,Kwon Hyuk-bin,49.0,Male,South Korea,Seoul,Media & Entertainment,True,Decreased
2023,4,523,5.1 ,Sami Mnaymneh,61.0,Male,United States,Miami Beach,Finance & Investments,True,Increased
2023,4,523,5.1 ,Kjell Inge Rokke,64.0,Male,Norway,Vettre,Logistics,True,Decreased
2023,4,523,5.1 ,Tony Tamer,65.0,Male,United States,New York,Finance & Investments,True,Increased
2023,4,523,5.1 ,Tse Ping & family,71.0,Male,China,Hong Kong,Healthcare,True,Decreased
2023,4,523,5.1 ,Romesh T. Wadhwani,75.0,Male,United States,Palo Alto,Technology,True,Increased
2023,4,523,5.1 ,Hansjoerg Wyss,88.0,Male,Switzerland,Wilson,Healthcare,True,Increased
2023,4,523,5.1 ,Denise York & family,72.0,Female,United States,Youngstown,Sports,False,Increased
2023,4,534,5.0 ,Ron Baron,79.0,Male,United States,New York,Finance & Investments,True,Increased
2023,4,534,5.0 ,Robert Bass,75.0,Male,United States,Fort Worth,Energy,False,Decreased
2023,4,534,5.0 ,Dona Bertarelli,55.0,Female,Switzerland,Gstaad,Healthcare,False,Increased
2023,4,534,5.0 ,Alexander Gerko,43.0,Male,United Kingdom,London,Finance & Investments,True,
2023,4,534,5.0 ,Martin Haefner,69.0,Male,Switzerland,Zurich,Technology,False,Increased
2023,4,534,5.0 ,"Robert Hale, Jr.",56.0,Male,United States,Boston,Telecom,True,Increased
2023,4,534,5.0 ,Viktor Kharitonin,50.0,Male,Russia,Moscow,Healthcare,True,Increased
2023,4,534,5.0 ,Kim Beom-su,57.0,Male,South Korea,Seoul,Technology,True,Decreased
2023,4,534,5.0 ,Jane Lauder,50.0,Female,United States,New York,Fashion & Retail,False,Decreased
2023,4,534,5.0 ,Michel Leclercq & family,83.0,Male,France,Lille,Fashion & Retail,False,Increased
2023,4,534,5.0 ,George Lucas,78.0,Male,United States,San Anselmo,Media & Entertainment,True,Decreased
2023,4,534,5.0 ,Janice McNair,86.0,Female,United States,Houston,Sports,False,Increased
2023,4,534,5.0 ,Ugur Sahin,57.0,Male,Germany,Mainz,Healthcare,True,Decreased
2023,4,534,5.0 ,Alexandra Schoerghuber & family,64.0,Female,Germany,Munich,Real Estate,False,Increased
2023,4,534,5.0 ,Thomas Straumann,59.0,Male,Switzerland,Basel,Healthcare,False,Decreased
